chan_1,chan_2
0.15852861795282314,0.016912815498021705
-0.03429995496692595,-0.4031525808875891
-0.2991270864218081,0.2863887513548302
0.06634288786778075,-0.13585620826459188
0.009698493384105111,0.07228027246172242
-0.36619173062062615,-0.23781933139039368
-0.4295924051337824,0.090205653237865
0.1470790899816129,0.15449044650989496
-0.27236499205361175,0.3640014695549062
-0.26802071260267635,-0.1834937669461103
0.22974555588716628,0.14791396836544546
0.24134417859188484,0.03482894879211129
0.38436258487782493,0.44317490423690886
-0.22718459332121776,-0.34733377235931817
0.22989347073242505,-0.4851661928635811
-0.30809150320202994,-0.316380839789269
-0.34801393788133195,-0.29551614831113515
-0.17688437735709783,-0.41137297754505
0.07533892318284696,-0.29609216586660025
0.30326875594332403,0.3778662526972719
0.10739061805883954,0.019983835849100018
0.4929025667425502,-0.1519378564228927
0.15404722664973303,0.2763591417775014
-0.37634772603310207,-0.40047483768048353
0.1349366927558291,0.06272731287766964
-0.48543438753429036,-0.035770665700343374
-0.25635782289985676,-0.3632586849568008
-0.19080596037546638,0.21554811426581755
0.4794838157331819,-0.21839738538800824
-0.4910161537348168,0.4978997271231097
-0.3888719555843626,0.38298263537961463
-0.060596130996703135,-0.4004871115827239
-0.21153664820481288,-0.1869614135232035
-0.31590217651778274,0.4542578858812196
-0.22476105212303277,-0.34869725673074237
-0.04754305018782168,-0.11991461717125307
-0.22014821877676505,0.342126894694448
-0.10907392652107617,0.2054457570092043
0.4635760393545916,0.07373822974094368
-0.07399506098178155,-0.4574530937072192
-0.21012400384003704,0.4709332095744755
-0.16092550081379875,0.39628893499534057
0.336687766306903,-0.10156326733206933
0.059127403018763514,-0.3682344791386798
0.42727001086857985,-0.42398782543321534
-0.0936826728770962,-0.2430191796302349
-0.36400724217672287,-0.4383378021631974
0.1913717211214946,0.35637788193012343
-0.08562063968585742,-0.24297546197475417
-0.45526708271993166,-0.496770936948732
-0.023658659624635092,0.19642813017481342
-0.030713330538862826,-0.18040105689689023
0.14253273436628655,-0.37106732232947115
-0.34629375009496555,-0.2316361057144085
0.18361651396958056,0.3661881464889092
0.39686812885664,-0.46410694577353384
0.21324746139355644,-0.39714628210822256
-0.33822212082542646,-0.4033746816848056
0.09367624230142046,-0.03442587258489049
-0.035611108811672954,0.3084706439545791
0.30893079599495354,0.3839812176082843
-0.14531113802785833,-0.41696180524783544
-0.34376285842152166,-0.13591791459086833
-0.35526089161798724,0.06870433624768979
0.36728835144867533,-0.29442222150040587
-0.10321933250561577,-0.47077523610216176
-0.23102454579726162,-0.14285690723808242
0.3065022717357674,-0.311258861583636
0.03621949159419535,-0.10217396300791937
0.4066259708244436,-0.4359978463997236
0.48344346534812643,0.42900503183696814
0.18414923961465623,0.16071320193571703
0.28181079699531153,0.2630038400734205
-0.44841793304278177,-0.0877286082073011
0.3168991414540897,-0.03798996315097325
0.3553757915221354,-0.37255588714476573
-0.34784100560982656,-0.41042104718650907
-0.4296837849630919,-0.13684991556627124
-0.45004421729064303,0.41852677305792874
0.01551286466414803,-0.27287418582500056
0.18819351709309406,0.4611160482314993
-0.2870231701544934,0.1781197226151744
0.3527302193116325,0.3030648746844533
0.005197638580827002,0.4929368736997968
0.3510104002005121,-0.49717632556616276
0.3876504649449415,0.06189755908920569
0.3088005756936476,-0.4678577764680826
0.10178793774809158,-0.4543436058880824
-0.15539749829602467,-0.3873711623192896
-0.47105307885177583,-0.212081041704117
0.48459289038032705,0.3128339284631082
0.17572575424871806,-0.47155367045320506
0.35479992004663985,-0.11464336549537213
0.20002234982224654,0.09069750843085123
-0.12465533140741547,-0.2193940236233448
0.27747264863424215,0.2831075612828058
0.46037678850293384,-0.17784958689448394
0.2074128844898382,-0.1476075593511852
-0.02531690765941541,-0.3015030665252755
0.2454525975998113,-0.28647535941160174
0.2380333703231351,-0.3179642473010179
-0.21148898464364818,-0.039024931123362916
-0.2748959847963871,0.07335207611300776
0.3048809838393328,-0.23270602424942766
-0.18891197865346054,-0.05577051379825082
0.13834117212229136,-0.010969008731029573
-0.2829530829308946,0.14850479764511548
-0.4049316343882875,-0.16070796462190484
0.40153493864031486,-0.10954954973366116
0.19338494007676088,0.1502308538458198
-0.31460937552815027,-0.3220082043690181
-0.029577358559623734,0.2618483587481357
-0.3060579097986016,0.059000953538727585
0.13063994944808488,0.31582669386616213
0.49830708582139926,-0.15682846202949807
0.41056515056468323,0.2550125104811425
-0.10381717739964613,-0.37893618647156346
-0.45494009859880935,-0.15274799563387687
0.3552176408372735,0.2936129993038056
-0.13365585751305087,-0.3131759108048916
0.0356625134821823,0.11105803962535121
0.30118649199004754,0.31659755657549715
0.04440002208633542,0.4818104462412065
-0.21204044039844105,0.2390430475528269
-0.07412598645293367,-0.08540719812778619
0.3331723971861038,-0.1972345794016881
0.305142516408183,-0.3565536501812703
-0.3372488343652017,0.4315572956876055
-0.22567782516575718,0.13006692119275598
-0.29111874972580454,0.32813000496018274
-0.05625229804296539,-0.4878012180563507
-0.16845119031595357,-0.3326683455602042
-0.30034478864477177,-0.3813399402648142
-0.12395756124327773,0.20694993453476918
-0.11114591366618076,-0.31311528663498467
-0.41530898953789896,-0.02523360970572952
-0.26862021092309707,0.34534927352341516
0.08313702310133819,-0.18847385627492097
0.2004760761644906,-0.24128588398114315
0.24900674706357895,0.07487145319161825
0.46933300290179847,-0.448793734036954
0.25160311890186926,0.4118137314806285
-0.4018373961647773,0.4388071826452753
0.4050856922041808,0.09281207426974081
0.3880868778817065,0.48727028062535804
-0.16314638522680958,0.15092970171535858
0.18553510089217917,-0.4484750821802155
-0.03764675601495737,-0.17865162770412468
-0.04287890703620145,0.266484483512199
-0.3795007513319981,-0.28035079389741935
0.30617128476065225,-0.0360993731720094
0.19121781663694692,0.020345772322569733
0.4280766794833264,-0.23767348164482105
0.19699418443140293,-0.06593374407554853
-0.08541671479265833,0.39130383162932125
-0.033547256664044456,-0.04627413911778777
-0.23109101562617673,-0.4108736383327084
-0.40063711502322075,-0.4680107259034676
-0.2600800103484432,-0.17116547292181494
-0.3432716313121096,0.19201447108491532
0.4716792942872783,0.44422093997000855
-0.22105262292013939,-0.33228366179285085
0.29223998988515665,-0.41797614144670936
-0.45916881246704633,-0.20458693127908756
-0.2614173891332162,-0.0824677946052711
0.20208130465600604,-0.06067989778718541
0.3159307548071659,-0.14298236256801333
0.24096045221580453,0.024640398131541508
0.2569438510285088,-0.20525187616163032
0.31073186818328147,-0.2558403809599299
-0.08825758901633762,0.43288646804891107
-0.06261837838061846,0.4988203270427273
0.33175746997822164,-0.36662779542258206
0.18979430859273116,0.053170847148180767
-0.1604935437858479,-0.4009747371832315
0.18684131412001947,0.3058444222572435
-0.22487219125066904,-0.2974358575001028
0.35287421382084805,-0.48634862709804183
-0.17952756911883105,0.043541562510033716
0.34511144018999484,0.2681451938559408
-0.15329688652490425,0.4825372752926017
0.15865917306654365,0.3076418197836446
-0.34688678345631774,-0.16127475615264153
0.022643785305597963,0.07032209354487073
-0.27601410481992783,0.19781550813604687
-0.4877170643056906,-0.15779731761907234
-0.044950106924708466,-0.4774641468398252
-0.15486303343571117,0.43296921527672405
0.225402910892876,-0.26753041724354876
0.14756920196497436,0.3633704914424689
0.46994539425999426,-0.07394499231546625
0.11599482054612487,-0.15097661424971098
-0.25441053368776134,-0.19764394315817824
-0.3294022388040403,0.31365994830571653
0.19336286035485206,-0.14358542125951534
-0.35173575942928237,-0.4894776556727025
0.01305552829463652,0.13753216377875266
0.23158100319139352,0.45873008633585544
0.3524327642711038,-0.07698968741323486
-0.32196648529840555,0.24527863942552264
-0.25667695884177855,-0.06855598264051421
0.3625559847685056,0.2787232949368995
-0.48027371085726844,0.2015532419919689
0.16797741579688552,0.035460191054035084
0.19130365374360536,-0.17013750607002232
-0.49063321759982514,0.024290084538428625
-0.08416908196123951,0.4413259531240906
0.4176728530890498,-0.035939270026295045
0.0029870345485883965,-0.45156928444387967
-0.2589026002178435,0.43029546947825004
0.0007637259923866102,0.045698896231348485
-0.14176058247258172,-0.3756221600149633
0.11287232417972959,-0.27938057787956105
0.09592778056406293,0.32826307292620527
0.3945367305378049,0.3348085507695958
0.2289483609461045,-0.49452301740199445
-0.4578592854841411,0.1668633222568473
0.018922399155563707,0.2332743405754395
0.23790391007997802,0.37858901263766476
-0.25061398588028505,0.12161180851910713
-0.2249897076044426,0.07370350779566315
-0.19773815260199357,-0.22032907820749148
0.06863160448660077,-0.42361442459750787
-0.4198949720164249,0.30590718701258723
-0.1367441916433153,-0.46692896995669475
-0.05802966623932171,0.34274720753295185
-0.4125140769036675,-0.19924506096274885
-0.1501585970110999,-0.31749536650178134
-0.3941483931934696,-0.23791872934851288
0.46519196329008006,0.12705750868930477
0.25611675713628534,0.08937384261775938
-0.2790535434250043,0.29597742813991745
0.1107547378312086,-0.028259217000824233
-0.10007662024471298,-0.4806205282151923
-0.4044387051623133,-0.12162722054891106
-0.3938313594106757,0.4739370604818083
-0.13421702392727697,0.3689086004910941
0.2110550945074876,0.2593624177070447
-0.057349909952006284,-0.04907264376939613
-0.2152123087943627,0.016560139274510943
-0.07816125288644726,-0.21957220745958772
-0.1134460998882797,0.35247970505815873
-0.33705598540054893,0.09028753983572557
0.039730232557587564,-0.31586168360738776
0.03446247855706619,0.2991589253675545
0.01465269184457163,0.1624300773230407
0.21612402934113928,0.43938712321264484
0.27644771203103,0.003565160079434193
0.07422244809306422,0.0019853636857010137
-0.4207187323476147,0.1972147303882984
0.31040120929471904,-0.2655728410366809
-0.1842329968914036,0.28026882835976297
0.24104175952081885,0.34554446418501983
-0.3110827560131715,0.39680891854543765
0.34985604433706396,0.3596313247716004
-0.21776923242354562,-0.3149847616128594
0.27298178966188325,-0.3111375916721236
0.33938209748369985,0.17595337893651053
-0.3907604925217999,-0.3559949728626435
0.41791590373190124,-0.15399218509144907
-0.34777142484058643,-0.019109269470947376
0.11265827417298768,0.2249613785979625
0.3897211148074551,0.03938223587441525
-0.3966905964561287,-0.40532084254645406
0.04936881749032784,0.15555716524320473
0.28486446400617693,-0.08886276542079186
-0.4158451080018978,-0.4317346542973086
0.37172181411360106,0.2465171587891145
0.06501746862142621,0.25790419571592826
-0.1862921556125572,-0.2486291516681729
0.3950246371555183,-0.35852117467596445
0.17143928466751934,0.17338666043624196
-0.1322348631339363,0.40019849415186637
0.2997844838564525,0.048750741586061075
0.11445762280320704,-0.32309574266293783
-0.2194577039115666,-0.46623013153427995
-0.428293800603495,0.17759291546793965
0.11036026886166528,-0.47740189375338016
-0.004043756827976308,-0.12330048715259001
-0.20648470839643562,0.03472357434892592
0.3227773801834668,0.24655698230026535
0.2979560558164879,0.2820756508905091
0.2674688048508157,-0.23247018909840556
0.301775918793195,0.38412574793100474
-0.1596488993604247,-0.38246871677022165
-0.204284115281672,0.1472030580947391
-0.10003240710327566,0.29611099871692603
-0.23819594727018722,-0.45200830015840043
-0.38158018674943706,0.17474635900534707
0.3808935420218684,-0.10985040081782027
0.4942836494317381,-0.040620334354719234
-0.35027653769702993,-0.4613415467243782
-0.22380927549611573,0.46482681117581703
-0.058518575141062956,0.26282105416094514
0.24238517987943886,-0.15435034028153538
0.26520716839937997,0.3443333027942701
0.2816012123134679,0.03251213261428543
0.438289719405605,-0.3995608405240366
-0.22108694403778462,-0.1775862732692769
-0.02841866952222627,-0.08097710562760063
-0.03688107536538776,-0.1949002841758164
0.4643444012301179,0.29393709415486824
0.23060373143616253,-0.06934343848288815
-0.07418292648503566,-0.2060356969629521
-0.19684629464479464,0.303832337141587
0.30086042747817254,-0.03533471492180951
-0.3104484750947909,0.4431943049133147
0.32215525534477674,0.4808846005362569
0.4578989818639072,0.3105612090961758
0.051525500732375495,-0.15918623986404778
-0.37270313128137555,-0.4866416835984426
0.3981288521722465,0.06535058216506096
0.30971328096050443,0.058615267932841775
0.3090954725266296,-0.03167750325464447
-0.12085407436169027,0.3776706219798869
0.030166989932773447,-0.3079161711906476
-0.10015502697453882,0.38434330857519483
-0.45529749671258535,0.46820925296454485
-0.3639771083769774,-0.1098717522902154
0.3108279731243532,-0.23988469594856676
-0.013469186107397557,-0.013763299601713741
0.49158693175333923,0.10710522886365248
-0.3016301135816931,0.14685978103957553
0.34123107805085173,0.08596745033326292
0.4027031960662114,-0.20625603794292524
0.1981900256150586,0.1440809477586974
0.2938900751868372,0.006908705770957813
-0.2814175462773144,-0.06980012050211026
0.1176653250576758,0.08693572767365432
0.10050304144188682,-0.2532540447353321
0.32119830574734165,0.11670109146328922
0.013609209681207823,-0.19069131820894392
0.17424886010037077,-0.368844595086947
-0.27574989703860087,0.4278497202363961
0.2389333073741461,-0.25030673763606115
0.007162104135644998,-0.25605842048692085
-0.13145490255655323,0.14746505231765372
0.11033684125814913,0.20444080821641597
0.10848199911605028,0.31944421752303986
0.179516745734153,-0.057857632388828906
0.10344911319438566,0.040073355448507875
0.409247970391062,0.1392227727563604
-0.41000697316176793,-0.2183141545715087
-0.0889231426903957,-0.000838297942757027
0.397658405468549,-0.3859296847106277
0.4901880720886833,0.16842123329769798
-0.00887447603788527,0.3163113335360678
-0.014285729005913073,-0.15430941760724703
0.010549014489158348,0.06601026688052913
-0.05915736343991773,-0.3258421937335857
-0.38242603002229647,-0.4982495494595556
0.24147944132003551,-0.45012187647669877
-0.2772030657536485,-0.17891399295952692
-0.4512191702934625,-0.06309043196263264
0.08093322558220462,-0.3595122141370787
-0.20019174215045843,0.4175406342241589
-0.07253593157546367,0.3210147600678115
0.20386668066699687,-0.45681462220836266
-0.2947409325810232,-0.337802299004462
-0.4508838977536963,0.3234183347829013
-0.4698478725240851,-0.19054647569779426
-0.007840396132087424,0.3763662913378969
0.030598047912322235,0.2975416275673144
-0.19123358086568865,0.223276167277492
0.3078717125500626,0.36450558821667756
0.49952609904067324,-0.428767317106421
-0.11893314439920355,-0.44013306176023703
0.2766199919654867,0.4616767443226769
-0.39014417560918624,-0.0585662398012049
0.36424660122751396,0.046827849353375695
0.14864840865529583,0.3502790346820539
0.39821819627327804,-0.021098207318977713
0.19501965875904237,-0.1427413114736129
-0.1634580401077802,-0.038975135842065356
-0.13641910177687722,0.01831136572987635
-0.44484229916344475,0.028388924404425198
0.2456521688863582,0.09270567312209688
-0.45959597676964414,-0.32211815033418223
0.04759191640294336,-0.3313463561357164
0.3445343165159376,-0.3298057580061873
-0.02696997737505169,-0.4333967812554471
0.30986637975615505,-0.12692032176159074
0.42884220899500003,0.3727798740472822
0.14614554798745916,0.20767077576136828
-0.17242903093659478,-0.44509705921908027
0.4256923650222838,0.019819607291749253
-0.3079678926831405,0.11373646485631561
-0.020846602785928647,-0.48722277274592907
0.2848936169321258,0.08247285702205698
-0.003697804269837346,-0.23339887778557222
0.4540301323317555,-0.15631083970330273
0.37673107915146886,0.23791588576848677
-0.4224427866029865,0.006986585756346364
0.06761365857981616,0.12331209349782246
0.03555675281021453,-0.0406440752286239
0.40835995925879764,-0.34171162797583843
-0.22334911449091255,0.383043931139016
-0.4825278369638888,0.06182767184510307
0.4557565891636297,0.06407962528281963
0.4232383060904079,0.05984954726556202
0.39061977898587286,0.25497654553354054
-0.10619049877514575,0.05428891012368264
0.1683670344852276,0.4637132007722268
0.41052985699803013,0.28182229275752757
0.06744707228894398,0.06314576256649829
-0.10804751363278353,0.35532376288044365
-0.3962497202583216,-0.3099605123579735
-0.02745201277004139,-0.005514772032255921
-0.14710763670688531,0.30818945529187547
0.3540641233873333,-0.017414042015839626
-0.47775336209595476,0.38430259459697014
-0.21894826193565553,0.3746234450204152
0.4638364828425512,0.47454483259789026
-0.06986099643682242,-0.2551740729817181
0.15429923102921306,0.2818248617092922
0.31348235460216645,-0.09062689609138652
0.2665470897259369,0.3475861923309618
0.08028527243077466,0.23005844810666476
0.08607328072716447,0.03337825394757388
-0.1763041648325877,-0.38561198553745735
-0.07482697847860675,0.4120595974567246
-0.005679626717548292,-0.04144958621771855
0.39613730363336386,-0.45836082798869004
-0.07998136726433425,0.40155721937187805
0.05417611435603931,0.14730009888328865
-0.20249704598069174,0.39856489136007456
0.03616636803478945,0.24153591264416552
0.07045853422809345,-0.04800894707583636
-0.22641027587308227,0.24517235029699225
0.28785614250419445,0.3924438775658817
-0.44054055004550263,-0.07529186062765636
0.43997505327282216,0.026784648183635795
0.06714752867790719,-0.40653661033295985
0.23297462346477016,0.018830643345237097
0.34318659607075885,-0.4300924276427235
-0.39310142313435004,0.23589689976725348
-0.06274373931225963,0.4982393817278017
-0.4644151123568342,0.26392966320170286
-0.4568914413286329,-0.3877831693018653
0.37595383293959195,0.20417575360334206
-0.17355095774788865,0.48769735552045324
-0.0882897186536703,-0.02035529343803688
0.3947664481071319,0.09995353916504668
0.05465386264352867,-0.08707402929157027
-0.05585750669361311,-0.2632933699671095
0.020211365231642686,-0.17064531040944508
0.2851475294222501,0.32456267399559
-0.262430074982553,-0.2505015153574712
-0.2422086134993532,0.12635791194518875
0.09458591129471994,-0.16619192797475368
0.46746546683425294,-0.2082976686563196
-0.47762365908116633,-0.16731967253745494
-0.3882733855183883,0.07719820507586916
-0.29492084625901605,-0.3262937103730664
-0.39762623862155133,-0.061921413662044844
0.34342097211693745,-0.19905879547600758
0.05186990552751969,0.0006063586812979915
0.2494732166495941,0.1517477673959412
0.05555253824144968,0.012086797659563775
-0.4773880579568046,0.20988372444391212
-0.33276401138416634,0.38039738991360417
0.002786793624473427,0.031205728838028413
-0.34535985935518965,-0.10385171973778862
-0.2953017776343455,-0.2935812916082132
-0.36872024448479357,-0.2827653333740623
-0.4625294554946092,0.2559283425315211
-0.34191983582082763,-0.382683317399621
0.4166856879654799,0.3181360699246426
0.4327316557044205,-0.018810119899704603
-0.09624357131052697,-0.2932695505901244
0.2893106064452635,0.36855462688232854
0.2130544072302708,0.13716132079033982
0.16626169770206634,-0.28603714890323073
-0.13571663553341484,-0.4245326589207078
0.40709024194292476,0.3178936287634657
-0.09537170987769483,0.4454984463130095
-0.26577709305443564,0.07868245175121769
0.4395208648858868,0.3562784718237927
-0.3825042355512517,0.21911375431842384
-0.1536564943383567,-0.42808137849647543
-0.2195166818857609,0.3707205795278644
-0.11222755023330167,-0.06666583968754936
0.381207240567515,-0.4714215071909821
-0.41954992567265614,0.4658361067797113
0.07237379513048059,-0.021025096358015416
-0.13887169261346655,0.11950621505382508
-0.13733726033283555,0.4923713022778049
0.13595174220309014,-0.2521118266241411
0.268268841077531,0.24018257876281524
0.1706630971692612,-0.30176261830030193
-0.4652924439632392,0.010426654427818205
-0.3532116366939573,0.2227634796663045
-0.4886729115065366,-0.10552005707762646
-0.2210288857719983,0.15922212337793973
0.21840591595032333,0.44438227194287305
-0.3328880660145833,0.19001564891589606
-0.07671860136810571,0.46100178983320605
0.3794179143164479,-0.05563465122640676
0.3939787062957415,0.43484160372076897
-0.1525253726598641,0.011153084773363742
0.16659598006012766,-0.48377124412298755
-0.2706185123533462,-0.040360258393904225
0.24651854298006126,0.30815077053925555
-0.14696782392203867,-0.2031356723095158
-0.20444321838952983,0.13984548236660288
-0.4288293789143245,0.4369531457757265
-0.30257752178098285,0.45015057398533287
0.1988883266205841,-0.2038211139450744
0.004629696253520166,0.1047997557147915
-0.29050758963391143,0.1597971220331479
-0.32990152169647313,-0.4410707578865539
0.13503652608908534,-0.3746248998473112
-0.16271764973237612,-0.08215877289492168
0.021595238723222554,-0.010518374982163792
-0.1532558227321844,-0.4911290635553739
-0.15869661454821005,-0.1908614589555846
-0.17693870640058562,-0.17068871197090751
-0.37457159054355316,-0.32311392603327926
-0.07938634806312006,-0.48615956091026924
0.15176482485591203,0.3270178999972353
0.2026625110177489,-0.18926821687749285
0.44754183090624033,0.40656813181980445
0.47582484519504453,0.10947507403913126
0.35959928639804717,-0.11735923289556405
0.45443851884578446,-0.3173568523524062
0.24421104981284547,0.385955487693857
-0.14175827499162375,0.3769224112366162
-0.4301900229326302,0.3897717170474544
0.059902418952870184,0.19092752364963983
0.18582817706593246,-0.17802697408676726
-0.2504140290637711,-0.26166855072292006
-0.17683614647165213,0.13640460761596607
-0.13562972789667815,-0.0939180272600294
0.3623438541920809,-0.26723758297580247
-0.3955522039306417,-0.24778461665872298
0.18639068049794483,0.19740778646041923
-0.2541653485046791,0.023082878528224327
0.02108289897465432,0.38773622855206
0.06820576146972013,0.3647555036661827
0.4152816251003031,-0.31958282644329716
-0.19584225647937115,-0.12771474049797993
0.4358815382163693,0.33058785879170016
-0.14429511679462215,0.2238711853384825
0.32363854842932305,0.17333330381150536
0.1231010550220043,-0.0697691913106141
0.43375099855427013,0.2848270714317527
0.052475775402578306,-0.11780594543539613
-0.49354141282637465,-0.04756033759960032
0.08401409860010456,0.32547974173793104
-0.4072469804759914,0.462708015721778
0.19098243232885803,-0.12795772964647567
-0.4976983171446857,0.046698142966354994
0.29630456096192936,-0.04621169663188296
0.4470068870625302,-0.42623385951228676
-0.4808674615584907,0.3963365464949199
-0.4877927450235624,0.4106155422227771
0.376482909043926,0.4611360542239217
0.43724788760663547,0.48966726487043244
-0.3000195847847107,-0.278381753166864
0.2818308309315938,-0.3710587841466708
-0.33520546661892203,-0.1348217921390389
-0.35260212114682055,-0.38082416762694227
0.06944871587465384,-0.4905063476798618
-0.21315983253129267,-0.3430502431006818
0.14000810946065267,0.4880713344070263
-0.2748182158694228,0.22600413790896123
-0.2773931908023052,0.11619005842453556
-0.1366834875573082,0.474919927145551
0.030549846570355643,0.1295947522933647
-0.042274895663689915,0.3139120850634549
0.09582658079404804,-0.07319700462159162
-0.31672791904738573,-0.1380080544176837
0.12144414480007981,0.19631998685768104
0.058353318309314006,-0.008445378071415655
-0.36264172378956516,-0.1267391765970467
0.3767957371532905,0.044617272137088215
-0.37173784983073943,-0.469522415681772
-0.4852141895824108,-0.3387166073606892
0.04950574399903107,0.3237549723750264
0.01546328066173741,-0.04714397880206611
-0.15475232360766955,-0.4073866405659067
-0.0572236802705367,-0.37863694860841357
0.4706056835691306,-0.23036847787518633
0.08880165979709387,0.2434598329989459
0.2363485248277123,-0.0981076687945388
-0.0920668970802605,0.19489197332181463
0.1133010365263677,-0.21722987613567657
0.3527258932510735,0.3322236727453458
0.2581605305861361,0.17343751946724195
0.37517331459605396,0.023710224012473802
-0.19460362744187765,0.3108794968984281
0.27461585440663006,0.3752279122873
-0.31779659210930844,-0.2151203704220741
-0.34857008004174883,0.005966872937218759
-0.06541281950169864,-0.31557390456289003
0.35107051374672715,0.43423196050503354
-0.4486270185708344,-0.16163424196457776
-0.13952288110079325,0.3009316575678894
-0.05117983284205352,0.14215429546068914
-0.3080203236854111,-0.1693034515224905
0.23825537182407863,0.0023063500046056618
-0.014053874230903651,0.061654469035757664
0.042056115080781664,0.48505475207511195
-0.1622756114742262,0.23590691218435977
0.46076778956093856,-0.010879069829758281
0.4147496120392582,0.32790536855960806
0.19709779602395938,0.33115998228533605
-0.021882491877886157,0.35040907476368877
0.13742719748178656,-0.4591768505110235
-0.1684266763848581,-0.3331814553552609
0.4699902727594214,-0.37030379240512534
-0.3216788080799766,-0.12495326591360523
0.14466282949281406,-0.3871482778140535
0.3803355615585139,0.17993507359214866
-0.32024841353154276,-0.1272066552863721
-0.31195218829351423,-0.49259294358342254
0.3033419182247661,-0.48492365165455753
-0.2015685500101455,0.10733274583697883
0.014978940784033168,-0.20343011772882957
0.3407817395896916,-0.42631954861523247
-0.2626183283248109,0.15949165482552163
-0.2898733373926877,-0.35552282985326333
-0.06643956378886007,0.4681517708112942
0.009572610163408712,0.3969608075385658
-0.10935329180186537,-0.23063902722446483
-0.3305781479032449,-0.33067578293463173
0.11779869335042426,-0.06898253434671153
0.4080824439658838,-0.013706774309309111
-0.15780922898998673,0.12769304161231765
0.26423192313191646,-0.346478659089555
0.023785148636766063,0.2807603970033731
0.016040664355894352,-0.02997551878121063
0.4036240959840184,0.14948527724036065
-0.04838447931740042,0.30916422206813676
0.30507325338886937,-0.1521031484246399
-0.24691738342550174,0.2608190884733974
-0.1777896967442235,-0.40906973095133714
0.3136562425321999,0.473645710842023
-0.31673749080756697,-0.27218384091453984
-0.046413490411933656,-0.31599987029073784
0.23020112891297362,-0.3555043752141067
0.22766327468952274,-0.13247731468414126
0.3302517553351402,-0.1886985823999795
-0.3552895983801274,0.18057724682237908
0.3060636081653173,-0.3350443751336494
-0.21889629598602323,0.3351449199432208
-0.001154474448722742,0.21875079409347975
-0.26936028108879007,0.3985339306768064
-0.3287866324656704,-0.2948004248192948
-0.11476570685576593,0.21031111567712613
0.4974305199354093,0.39530627096697235
0.11380962365191216,0.26993336702217463
-0.06680788798354609,0.039348199719725585
-0.07682272031255655,-0.004468748224192964
0.3535550089760532,0.39982449320688507
-0.09262827416548036,0.09141750317136765
-0.4728574707083424,0.17574475815651835
0.4102308409239138,0.29421643643703166
-0.050858707249100354,0.3098246711051311
-0.08642519341778687,-0.11687228327156796
-0.3056961220092642,-0.38599274130695616
-0.393738684778308,-0.1806633210832942
0.43829755606051124,-0.4149731246822239
-0.2001032346160584,-0.2442432068434185
0.39070779154205293,0.37020246007615387
-0.17445698376964858,-0.09203110053622499
-0.32399778715410943,-0.05854977299172104
0.01493595100441969,0.15737436185929343
0.10906324951417568,0.01403432595474019
0.2371377558404053,-0.02335812948684679
-0.22715343207129668,0.20590723706156855
-0.13333444149690665,0.41999151468479656
0.15484241198398085,0.01716740751346213
-0.19038556371313375,-0.412762118777378
0.044347712836227515,0.36334224877745525
0.39550882508515817,0.4379998991101397
0.4020202257207586,-0.2816211849202145
-0.4698867392831527,0.4521507187559828
0.10739799878896683,0.4167294093050492
0.12210712794997369,0.41541063507967046
-0.33622783930841216,0.1267918270367676
0.03940557547193535,0.2770602196525508
